Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,20/02/2017 9:00,390,Red,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,21/02/2017 10:30,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,27/02/2017 9:00,12,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,6/03/2017 8:50,24,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,13/03/2017 8:30,150,Amber,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,20/03/2017 8:50,260,Amber,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,21/03/2017 13:05,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,27/03/2017 8:50,60,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,4/12/2017 9:55,24,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,11/12/2017 7:05,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,18/12/2017 11:55,8,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,25/12/2017 7:35,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,1/01/2018 9:54,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,8/01/2018 9:05,44,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,15/01/2018 10:07,180,Amber,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,16/01/2018 10:07,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,22/01/2018 9:54,20,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,29/01/2018 16:50,16,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,5/02/2018 9:10,110,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,12/02/2018 9:25,410,Red,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,13/02/2018 11:40,68,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,19/02/2018 8:40,110,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,26/02/2018 8:50,860,Red,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,27/02/2018 12:15,36,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,5/03/2018 8:08,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,12/03/2018 8:05,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,19/03/2018 9:07,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,26/03/2018 8:50,120,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,3/12/2018 9:48,12,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,10/12/2018 7:50,8,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,17/12/2018 11:48,560,Red,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,18/12/2018 11:20,20,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,24/12/2018 8:00,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,31/12/2018 8:20,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,7/01/2019 6:30,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,14/01/2019 8:59,64,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,21/01/2019 8:27,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,28/01/2019 9:05,8,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,4/02/2019 8:27,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,11/02/2019 9:08,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,18/02/2019 9:20,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,25/02/2019 11:42,40,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,4/03/2019 9:11,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,11/03/2019 9:06,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,18/03/2019 8:25,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
Wellington region,Wellington Harbour at Taranaki St Dive Platform,Beach,GW-10079,-41.28984186,174.78054739,Enterococci,0,25/03/2019 8:45,4,Green,"LAWA Partners shall not be liable, whether in contract, tort, equity or otherwise, for any loss or damage of any type (including consequential losses) arising directly or indirectly from the inadequacy, inaccuracy or any other deficiency in information supplied irrespective of the cause.  Use of information supplied is entirely at the risk of the recipient and shall be deemed to be acceptance of this liability exclusion."
